,t,x,v,a,u,hilbert
3398,3.3988297924297926,-1812.66796875,-26999.998046875,-7999999.0,1.499390721321106,1820.937810391921
3399,3.399830036630037,-1805.66796875,6999.99951171875,33999996.0,1.499390721321106,1807.120621457166
3400,3.400830280830281,-1817.66796875,-11999.9990234375,-18999998.0,1.499390721321106,1818.2428451401922
3401,3.401830525030525,-1781.66796875,36000.0,47999996.0,1.499390721321106,1787.9445656631835
3402,3.4028307692307695,-1773.66796875,7999.99951171875,-27999996.0,1.499390721321106,1789.8548173484487
3403,3.4038310134310135,-1742.66796875,30999.998046875,22999998.0,1.499390721321106,1773.4245560192035
3404,3.404831257631258,-1751.66796875,-9000.0,-39999996.0,1.499390721321106,1800.8994360523852
3405,3.405831501831502,-1714.66796875,37000.0,45999996.0,1.499390721321106,1801.9300741339962
3406,3.406831746031746,-1653.66796875,60999.99609375,23999998.0,1.499390721321106,1773.7936538800063
3407,3.4078319902319905,-1611.66796875,41999.99609375,-18999998.0,1.499390721321106,1769.7438197259219
3408,3.408832234432235,-1552.66796875,58999.99609375,16999998.0,1.499390721321106,1759.7219150903668
3409,3.4098324786324787,-1482.66796875,70000.0,10999999.0,1.499390721321106,1737.9969015792456
3410,3.410832722832723,-1420.66796875,61999.99609375,-7999999.0,1.499390721321106,1730.0157323513145
3411,3.4118329670329675,-1337.66796875,82999.9921875,20999998.0,1.499390721321106,1711.6544748030649
3412,3.4128332112332114,-1247.66796875,89999.9921875,6999999.0,1.499390721321106,1683.5569005028096
3413,3.4138334554334557,-1161.66796875,85999.9921875,-3999999.5,1.499390721321106,1654.5821589271368
3414,3.4148336996336996,-1080.66796875,81000.0,-4999999.5,1.499390721321106,1638.5296242576073
3415,3.415833943833944,-984.66796875,95999.9921875,14999998.0,1.499390721321106,1614.1826671258027
3416,3.4168341880341884,-881.66796875,102999.9921875,6999999.0,1.499390721321106,1582.7229412938138
3417,3.4178344322344323,-786.66796875,94999.9921875,-7999999.0,1.499390721321106,1540.5136851845916
3418,3.4188346764346766,-701.66796875,84999.9921875,-9999999.0,1.499390721321106,1522.6641424831828
3419,3.419834920634921,-599.66796875,101999.9921875,16999998.0,1.499390721321106,1482.5484822627723
3420,3.420835164835165,-512.66796875,86999.9921875,-14999998.0,1.499390721321106,1459.7737203289594
3421,3.4218354090354093,-406.66796875,105999.9921875,18999998.0,1.499390721321106,1406.3191303797116
3422,3.4228356532356536,-348.66796875,57999.99609375,-47999996.0,1.499390721321106,1380.0899383178871
3423,3.4238358974358976,-248.66796875,99999.9921875,41999996.0,1.499390721321106,1353.288287898538
3424,3.424836141636142,-183.66796875,64999.99609375,-34999996.0,1.499390721321106,1312.9567081513107
3425,3.425836385836386,-96.66796875,86999.9921875,21999998.0,1.499390721321106,1295.1226667182434
3426,3.42683663003663,-24.66796875,72000.0,-14999998.0,1.499390721321106,1245.0792674698462
3427,3.4278368742368746,32.33203125,56999.99609375,-14999998.0,1.499390721321106,1223.1477986655877
3428,3.4288371184371185,105.33203125,73000.0,15999998.0,1.499390721321106,1201.9654450286225
3429,3.429837362637363,178.33203125,73000.0,0.0,1.499390721321106,1166.3923775070723
3430,3.430837606837607,229.33203125,50999.99609375,-21999998.0,1.499390721321106,1130.5682585794118
3431,3.431837851037851,286.33203125,56999.99609375,5999999.5,1.499390721321106,1103.040814518575
3432,3.4328380952380955,333.33203125,46999.99609375,-9999999.0,1.499390721321106,1075.7434655185596
3433,3.43383833943834,393.33203125,59999.99609375,12999999.0,1.499390721321106,1046.7169323631506
3434,3.4348385836385837,414.33203125,20999.998046875,-38999996.0,1.499390721321106,1000.5248425003133
3435,3.435838827838828,454.33203125,40000.0,18999998.0,1.499390721321106,995.1887653550178
3436,3.4368390720390725,500.33203125,45999.99609375,5999999.5,1.499390721321106,968.5201431257865
3437,3.4378393162393164,528.33203125,27999.998046875,-17999998.0,1.499390721321106,943.3122535279014
3438,3.4388395604395607,566.33203125,38000.0,9999999.0,1.499390721321106,926.5958206896884
3439,3.4398398046398047,588.33203125,21999.998046875,-15999998.0,1.499390721321106,889.0131946054554
3440,3.440840048840049,589.33203125,999.9999389648438,-20999998.0,1.499390721321106,866.7104643252039
3441,3.4418402930402934,637.33203125,47999.99609375,46999996.0,1.499390721321106,875.7256548786712
3442,3.4428405372405373,655.33203125,18000.0,-29999996.0,1.499390721321106,847.3073690525438
3443,3.4438407814407817,675.33203125,20000.0,1999999.75,1.499390721321106,836.296620459174
3444,3.444841025641026,686.33203125,10999.9990234375,-8999999.0,1.499390721321106,817.6614296981536
3445,3.44584126984127,717.33203125,30999.998046875,19999998.0,1.499390721321106,824.8081666514037
3446,3.4468415140415143,740.33203125,22999.998046875,-7999999.0,1.499390721321106,811.8493693123969
3447,3.4478417582417586,731.33203125,-9000.0,-31999996.0,1.499390721321106,780.5339653991246
3448,3.4488420024420026,729.33203125,-1999.9998779296875,6999999.0,1.499390721321106,766.666495740622
3449,3.449842246642247,740.33203125,10999.9990234375,12999999.0,1.499390721321106,763.2801734360476
3450,3.450842490842491,732.33203125,-7999.99951171875,-18999998.0,1.499390721321106,747.6317972003809
